Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,f0
194524,397750,250,44100,0.0013206479935024,0.6765063198849147,880.8472644587658,15.93904488123558,1.5896713157742449e-6,(0.0010297947795944323+0.0008268215252774607j),(5534.526589916649+100.1479726082554j),(0.9943909013488016-0.12545486580327495j),1203,9.019274376417233,-2.127232559860182e-12,12
194579,398000,250,44100,0.0002288002374526,2.42929568799463,897.2866915767173,63.329871374453184,5.08463257761171e-7,(-0.00017317035106103842+0.0001495378820626773j),(5637.8185568426115+397.9133173255373j),(1.000829215739402-0.12864932378029048j),1204,9.024943310657596,-8.68765788198721e-11,12
194768,398750,250,44100,0.000137850856091,-2.6898143123137213,457.1023969768552,2.756626563993147,1.0305302029017607e-8,(-0.000124020577700804-6.0181017204612394e-05j),(2872.059064561547+17.32039552426269j),(0.9982720449688606-0.06510559338378878j),1205,9.041950113378684,2.1107630013405677e-12,13
194797,399000,250,44100,0.0001160642873635,-1.100712423385189,468.7554319153673,-41.03787194107393,2.1533617630842208e-9,(5.257260604510902e-05-0.00010347482734863027j),(2945.2772424712566-257.8485540180731j),(0.9919537726089926-0.0663476293287702j),1206,9.047619047619047,-2.3970894455143745e-14,13
194875,399250,250,44100,1.8224710505877308e-5,-2.7082614779064973,302.0744140989126,70.61991012599657,4.879629941589589e-9,(-1.6540237675704134e-05-7.652490487040947e-06j),(1897.9895203411697+443.7179816980045j),(1.0091770513387508-0.043460112891363485j),1207,9.05328798185941,0.5453754847443172,-1
194994,399750,250,44100,0.1718320921180831,1.5346331737279597,916.0770551061294,4.490295313219779,0.017073155279994687,(0.00621263592219802+0.17171974562226563j),(5755.881892887176+28.213357536919872j),(0.9921290179357625-0.13023190104577795j),1208,9.064625850340136,-0.00792783688328863,12
195108,400250,250,44100,0.2301296230073269,-0.8862858402379947,915.272665707112,2.248671501422193,0.02819209189763264,(0.14550954468501087-0.17828801359332952j),(5750.827765234019+14.128819738409382j),(0.991827119154995-0.1300766460244428j),1209,9.075963718820862,0.004989609544126786,12
195162,400500,250,44100,0.25533676737218,-2.037735128697788,915.239646598527,1.0498765523563072,0.03323347891080762,(-0.11494109711357897-0.22800308981766357j),(5750.620300056102+6.596568928117509j),(0.9916583420261509-0.13004976573496319j),1210,9.081632653061224,0.007186689960020254,12
195179,400750,250,44100,0.2730906447068479,-3.1102771492218824,915.474721120773,-0.829545971851704,0.03556051125559086,(-0.27295675100246825-0.00855057358183589j),(5752.09731684037-5.212191061968637j),(0.9913884838304179-0.13004815076377482j),1211,9.087301587301587,1.8322961140253607e-17,12
195719,402750,250,44100,7.099280464667087e-5,2.90000653694545,181.39543308329817,12.622199346511607,4.004121926893651e-9,(-6.893115436697566e-05+1.6984530291902267e-05j),(1139.741119938457+79.30761747829351j),(1.001465425866073-0.025888107122750168j),1212,9.13265306122449,0.2826064647532542,-1
195748,403000,250,44100,0.2428949814403485,-0.5587622893004477,910.9659311103106,-1.3963526911388295,0.027578735597607262,(0.20595354927461854-0.12876764947025535j),(5723.767753693475-8.773542712604169j),(0.9913917570458739-0.1294008118866021j),1213,9.138321995464853,0.002192257473695887,12
195853,403500,250,44100,0.2257469325604191,-2.624483261895498,910.9194532281936,-0.4946245789071482,0.02458768027050844,(-0.196230936040016-0.11160240723791572j),(5723.475724547448-3.1078178867592836j),(0.9915199907517276-0.1294108718385038j),1214,9.149659863945578,0.01091561787584238,12
195997,404000,250,44100,0.2208944511361313,1.5567528238296973,911.7376272528538,0.0211313777745408,0.023975485282810204,(0.0031020299134696117+0.22087266909499836j),(5728.61646355791+0.13277236235345655j),(0.9915777597893362-0.12953597080201082j),1215,9.160997732426305,-2.550170486088489e-18,12
196150,404750,250,44100,0.0001450608034247,0.7158647980800867,457.15545908097766,-24.183537900788163,4.943201373298453e-9,(0.00010945214518870032+9.519907879707441e-05j),(2872.3924635945373-151.94965001385285j),(0.9944472082783762-0.0648636941549266j),1216,9.178004535147393,0.8586897738338407,13
196234,405000,250,44100,0.2238774270963178,-2.730580402855127,912.2280485556414,0.3632842743555662,0.024928842792856527,(-0.20523221209018527-0.08944742301394883j),(5731.697871481912+2.2825824149602916j),(0.9916170449688807-0.12961157341177623j),1217,9.183673469387756,-0.317447680442421,12
196285,405250,250,44100,0.2266893833333219,2.477872292884086,912.2036436826186,0.3707893013638988,0.025565836333557808,(-0.17856453156506297+0.1396523704882643j),(5731.544531142312+2.329737890389033j),(0.9916185559583994-0.1296082640423218j),1218,9.189342403628117,-0.1428455290469083,12
196411,405750,250,44100,0.2322042627052887,0.3078544585835255,912.2476691340188,0.3253245989726798,0.026781483268299662,(0.2212873867366487+0.07036129681701175j),(5731.821151211691+2.044074740329233j),(0.9916113196582194-0.1296136444395876j),1219,9.200680272108844,-9.862003670035541e-17,12
196502,406250,250,44100,0.0001607446357489,2.8809616993344336,152.3777935697077,-12.351192888623112,8.452146489721952e-9,(-0.0001553159003519245+4.142232513896212e-05j),(957.4179136976315-77.60483368393773j),(0.998006558784237-0.021670283583668022j),1220,9.212018140589569,0.2301697908850149,-1
196614,406750,250,44100,0.2229643890024409,2.3144541288156844,911.9026459278954,-0.3491917687335318,0.024108728179609486,(-0.1509434502501134+0.16410116876434286j),(5729.653306472341-2.1940365906945796j),(0.9915223977803524-0.1295524482860532j),1221,9.223356009070296,0.019190652986238472,12
196792,407500,250,44100,0.2108162047755232,-0.915239224075464,912.232422375864,-0.1923937548021035,0.021673013382214078,(0.1285137603790787-0.16711578497910992j),(5731.725353004871-1.208845613365689j),(0.9915384602943474-0.1296019302693937j),1222,9.240362811791384,-0.0030697942800107596,12
196968,408250,250,44100,0.2057285632177541,2.118921910592433,911.4499179371878,-0.1831246457127087,0.02064633623161197,(-0.10720275259189688+0.17558989595179444j),(5726.808732612978-1.1506060833245586j),(0.9915542126606083-0.12949155584306668j),1223,9.257369614512472,-0.001927397725257036,12
197036,408500,250,44100,0.2040953131547827,1.069985636653151,912.6528104940228,-0.4828137719369103,0.020105774929969754,(0.09799367637273079+0.17903110412077938j),(5734.366729452199-3.0336083979379507j),(0.9914896694371793-0.12965595339476232j),1224,9.263038548752835,-0.0032381236737175057,12
197098,408750,250,44100,0.1993156425269893,-0.0085792651784917,911.8125808987562,-0.2497023514271654,0.01933363186685876,(0.19930830737853267-0.0017099607746811352j),(5729.087411204563-1.5689261456553596j),(0.9915381149222292-0.12954156118641327j),1225,9.268707482993197,1.4401425179254592e-17,12
197326,409750,250,44100,8.105795723378889e-5,2.410289301482141,459.30783598193136,-11.748033064760156,2.189070118214555e-9,(-6.033181073748262e-05+5.4133769904296564e-05j),(2885.9162465141226-73.81506874076098j),(0.9961907177236499-0.06528421551854846j),1226,9.291383219954648,0.2983870057952321,13
197500,410250,250,44100,0.2231449316895831,-0.3189796266068076,913.2658921999554,0.8946025887615753,0.025240797983204284,(0.21188858626728238-0.06997776467136663j),(5738.218835419016+5.620953841471551j),(0.991672935599705-0.12976802316101976j),1227,9.302721088435375,-0.02992700063046053,12
197624,410750,250,44100,0.2315154938676357,-2.555233384998428,913.5460222292962,0.9273956690190052,0.027201940472075862,(-0.19284331446664457-0.12810495683732964j),(5739.97894430347+5.826998841522196j),(0.9916723888418277-0.12980820896727507j),1228,9.3140589569161,0.01162957939219656,12
197649,411000,250,44100,0.2370408038620269,2.609859926064036,913.1184561236496,-0.2338100769464355,0.027360312282327326,(-0.20431253840002822+0.12018622778044458j),(5737.292467230623-1.469072040140372j),(0.991516240869041-0.12972633398803335j),1229,9.319727891156463,-0.00020480445445831535,12
197837,411750,250,44100,0.2294182509901889,-0.6826160254132567,911.8939919795844,-0.8865274405546641,0.0250461704334196,(0.1780113842518809-0.1447227727903475j),(5729.598932111464-5.57021618890459j),(0.9914466520707228-0.12954130803970093j),1230,9.33673469387755,-5.184786978817874e-16,12
197899,412000,250,44100,0.0002013661395477,0.4022184080860884,463.6456357821856,-20.46295694835771,1.0508991413901358e-8,(0.0001852960824594938+7.882692421699641e-05j),(2913.1714464845663-128.5725504393696j),(0.9949140612767639-0.0658181056207118j),1231,9.342403628117914,-0.2508640141800964,13
197957,412250,250,44100,0.2148928806346315,-2.8122432355774003,911.0944729959474,-1.1032439064395283,0.021808713642206903,(-0.20334302435368845-0.06950226323038165j),(5724.575406180665-6.931885903176254j),(0.991430789220927-0.1294243730966343j),1232,9.348072562358277,0.0027622515658452663,12
198019,412500,250,44100,0.2072927697725133,2.4366226477162414,911.3828707676558,-0.5848347946447185,0.02066622729843714,(-0.15788059717729513+0.13432799200055398j),(5726.387462822487-3.674625388839086j),(0.9914987005383125-0.12947467334820964j),1233,9.353741496598639,0.0026032982936484168,12
198061,412750,250,44100,0.2030607962955965,1.3874478012391431,911.424334439963,-1.253491823402234,0.019371166385177028,(0.03702265139488447+0.19965723196492186j),(5726.647986759109-7.875921407470665j),(0.9914034826261042-0.12946819599941478j),1234,9.359410430839002,-5.228466579065815e-17,12
198200,413250,250,44100,9.690416677550884e-5,0.7845486092728459,453.5199253573719,22.66855362011925,1.1460946810451925e-8,(6.857978152007196e-05+6.846335592939355e-05j),(2849.5497315186217+142.4307230409459j),(1.0011413276554035-0.064779568365295j),1235,9.370748299319727,-0.315745073015217,13
198231,413500,250,44100,0.1808382941303729,-1.7399192837482331,911.1677226014422,-0.9413323681876572,0.015532129808619143,(-0.03043831898583655-0.17825823223991577j),(5725.035647025667-5.9145657049692515j),(0.9914523094944534-0.129437705856433j),1236,9.37641723356009,0.013486092680662195,12
198285,413750,250,44100,0.176619660515993,-2.7847383698853108,911.4193139781354,-0.5125820126064135,0.015041007196439748,(-0.16549268302310885-0.06169826858670709j),(5726.616442267118-3.220647770333158j),(0.9915082350644404-0.12948115439103025j),1237,9.382086167800454,-0.027358254919307285,12
198377,414250,250,44100,0.1699646043003572,1.3986263016137623,911.7588044645508,-0.0996624791911806,0.014133656726896236,(0.02911845376196598+0.16745173144966066j),(5728.749523903291-0.6261978249311172j),(0.9915603038372839-0.1295367332575318j),1238,9.393424036281179,0.0006460735630095705,12
198617,415250,250,44100,0.1522559419663546,-2.851704152864911,912.1535296778422,-0.6560964362899856,0.011121197891539949,(-0.1459031774398767-0.04352165756275612j),(5731.229655563817-4.122375488590125j),(0.9914744116512445-0.1295822237480694j),1239,9.41609977324263,-0.012644334116206461,12
198663,415500,250,44100,0.148849548651143,2.3596319552513942,912.183551946035,-0.1473071282539817,0.010821802809976196,(-0.10561370455306486+0.10489010222240663j),(5731.418291038214-0.925557983888237j),(0.9915457320971002-0.12959585881582317j),1240,9.421768707482993,6.154506097587315e-14,12
198721,415750,250,44100,0.0015688719867041,0.9894790835721312,906.1957718371742,-55.30084177401376,3.031711509085614e-7,(0.000861507278056972+0.0013111691426051768j),(5693.795959035598-347.4654365091463j),(0.9838939890612797-0.12774215193845534j),1241,9.427437641723357,1.0,12
198921,416500,250,44100,0.15073071238805,-1.9786766052817288,913.0989364838003,0.2100698949223742,0.011238706504116716,(-0.05978950656340669-0.13836532283022868j),(5737.16982171632+1.3199080772570215j),(0.9915793092979794-0.1297317807652407j),1242,9.444444444444445,0.001765954596407834,12
198973,416750,250,44100,0.1528168453518715,-3.0878751955359864,913.5788424412774,0.6199389260541636,0.01172199355859674,(-0.15259641687150116-0.00820498514787607j),(5740.185159777168+3.895191151532212j),(0.9916283424437564-0.12980715976471172j),1243,9.450113378684808,-0.0021583056141307403,12
199083,417250,250,44100,0.1592459817662561,0.9610145964788972,913.671645546899,1.3975193166063558,0.013089419836126657,(0.09119834913966934+0.1305455622489626j),(5740.76825888687+8.780872836600711j),(0.9917364908827734-0.12983465438511788j),1244,9.461451247165533,-0.011442600090864754,12
199129,417500,250,44100,0.1675335306554948,-0.1674305497010769,913.3530871536052,1.3686706043243488,0.014472218417765094,(0.1651907783886892-0.02791935939871451j),(5738.766697470648+8.599611031459354j),(0.9917383063553942-0.12978910895998308j),1245,9.467120181405896,3.1027263075699326e-17,12
199187,417750,250,44100,6.25850991070641e-5,-2.063867456337232,455.7991084738011,13.30277815385428,3.1996615047671764e-9,(-2.9623619188404553e-05-5.513017156169048e-05j),(2863.8702613881414+83.58382024096679j),(0.9997852382708903-0.06501784661041457j),1246,9.47278911564626,-0.16810286761248597,13
199237,418000,250,44100,0.1803355406129718,-2.4149304671168506,913.2172580122904,0.6660724338480958,0.016350758665161395,(-0.13478208582471668-0.1198110869198319j),(5737.913257805652+4.185056529871702j),(0.9916415463602751-0.12975692670202246j),1247,9.47845804988662,-0.016365194254007176,12
199299,418250,250,44100,0.1862342209576431,2.75894973187149,912.7066730394914,0.3987155299757585,0.01727224759548414,(-0.17276596315229625+0.06953493389483927j),(5734.705157806495+2.505203559688008j),(0.9916132098831952-0.12967984852492162j),1248,9.484126984126984,0.017323459738405503,12
199353,418500,250,44100,0.1898213091945893,1.6625321584970447,913.1455201014898,0.0816405573906861,0.017742735273837754,(-0.017389002289827205+0.1890231520838447j),(5737.462515218542+0.512962750667111j),(0.9915603044252678-0.1297359879735798j),1249,9.489795918367347,-0.0033808339463796597,12
199551,419250,250,44100,0.1905865338974386,-1.6296771746124687,912.5740451471414,0.2280895790695783,0.017979417147922876,(-0.011215413522050091-0.19025625194082046j),(5733.87183218196+1.4331290919307513j),(0.9915915542102713-0.1296579586746942j),1250,9.506802721088436,-0.0594721422819671,12
199605,419500,250,44100,0.1930263417822174,-2.7171561148923016,912.6687206957398,0.1650746302286619,0.01840141345481223,(-0.17589929111896807-0.07948967232081133j),(5734.466696197862+1.0371944912408317j),(0.9915809026052045-0.1296701700233653j),1251,9.512471655328799,0.004224146300963249,12
199669,419750,250,44100,0.1943595839060234,2.4736226217878814,912.6586262662188,0.1199518831190974,0.018626598202989276,(-0.15258794493827332+0.12038507762857081j),(5734.403271026611+0.7536799095824361j),(0.9915747143402053-0.1296679102942047j),1252,9.51814058956916,-1.1873867011969737e-16,12
199704,420000,250,44100,0.0002667068037328,0.9383520229861696,451.22444681760857,-33.2586127402143,1.3425355626833084e-8,(0.0001576552086072093+0.0002151217198621192j),(2835.126814484635-208.97002690649032j),(0.9932166258393738-0.06394060995204992j),1253,9.523809523809524,-0.4502620475919581,13
199787,420250,250,44100,0.1977881683591694,0.3051340976726846,912.4650879418492,0.2871298461672227,0.019404579838297374,(0.18865167529132887+0.05941973538017614j),(5733.187233870556+1.804090030690629j),(0.9916019080056915-0.12964365595218816j),1254,9.529478458049887,-3.529085090628638e-11,12
199820,420500,250,44100,0.0073908064726443,2.7912382520368006,899.6036069375157,-29.275198239470832,1.1309354217470095e-5,(-0.006941823333567329+0.0025367516870243934j),(5652.376165395558-183.94149544301283j),(0.9876690544534354-0.12728911588073624j),1255,9.535147392290249,-0.29923608100820637,12
199994,421250,250,44100,0.1989517685105973,2.269104558034112,911.6106106474203,-0.3909807782588803,0.01916716519235409,(-0.12791063401130864+0.15238331897002164j),(5727.818394688882-2.4566046813458366j),(0.9915218838728941-0.12951042183522313j),1256,9.552154195011338,0.0008284832864098422,12
