Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
62770,113500,250,44100,0.0435241653822086,-0.8370842386165086,387.845708560408,-0.1644813037721041,0.001752734406276883,(0.02914513853451662-0.032325127563888806j),(2436.9064574794115-1.033466511166627j),(0.9984502306982228-0.05522923761450512j),429,2.5736961451247167,-5.7765591351912915e-8,1,7
62954,114000,250,44100,0.0349524619890798,-3.1091015900560293,384.4763131346897,18.97993138107176,0.002403045520911114,(-0.03493401449307661-0.001135442863196336j),(2415.73592164646+119.25442598482685j),(1.001203807954151-0.0548994583825626j),430,2.5850340136054424,-2.169471544476233e-5,1,7
63005,114250,250,44100,0.059565588972706,1.8842654572946056,357.71420354855394,-9.813814492759654,0.002378934876729837,(-0.018367678585703585+0.056662931207603844j),(2247.584627905722-61.662015028293546j),(0.9973060927069359-0.05087239569906728j),431,2.590702947845805,-4.233524214375885e-6,1,7
63215,114750,250,44100,0.0734893517548042,0.2688655300674434,369.4919986925697,-2.274671710186684,0.004641564407249433,(0.07084909062070717+0.019521556791408073j),(2321.586697305573-14.292183868102033j),(0.9982910565881629-0.052602326468794654j),432,2.6020408163265305,-3.638328146172738e-6,1,7
63387,115000,250,44100,0.0519444983213124,-0.5916013309845535,377.1175316202493,6.388602232858783,0.003177154590012713,(0.04311646309401636-0.028968975061523326j),(2369.499333756183+40.140771682913j),(0.9994662048678492-0.053753199903671674j),433,2.6077097505668934,-0.0002668815549951589,1,7
63438,115250,250,44100,0.0589148409493569,-1.337531402744973,374.6069343049354,-1.7565790699501729,0.0030370757152858047,(0.013618474766491147-0.05731924309621041j),(2353.724785592359-11.036911803210108j),(0.9983261467204263-0.053333758594999836j),434,2.613378684807256,-0.00011908668002182264,1,7
63597,115500,250,44100,0.0550981356930524,-2.263287557407536,372.4190714189215,1.4820839232632557,0.0029791835253791536,(-0.03517776599352089-0.04240671334299678j),(2339.9780376528324+9.312207930654765j),(0.9988034961574074-0.053047032051874j),435,2.619047619047619,-1.6345539194464165e-7,1,7
63702,115750,250,44100,0.0357995333816131,2.81791987984118,307.7817181463888,13.513567741428394,0.002001661680310752,(-0.03394059559295591+0.011386068730543248j),(1933.8495692758788+84.90825028051891j),(1.0009640377777733-0.0439218954500385j),436,2.624716553287982,-2.3948158047536984e-5,1,8
63764,116000,250,44100,0.0832025418670845,3.0364028120133177,352.41467383484644,-23.914424933602625,0.00310390269227267,(-0.0827426521366973+0.008735931005305437j),(2214.2867006735933-150.25876337246117j),(0.9953425700949254-0.050018771730647296j),437,2.630385487528345,-8.876780564404944e-6,1,7
63941,116250,250,44100,0.0517015215500568,0.3709209316178361,300.45235921086254,7.997816625865973,0.0033486984493727306,(0.04818550411206224+0.018740451543584048j),(1887.7978489011348+50.251763913157696j),(1.0002230121769782-0.042842926457741085j),438,2.6360544217687076,0.00011684249740085983,1,8
64056,116500,250,44100,0.0607666799506952,2.186268281994291,292.16676651971943,1.364381883110119,0.003608363172613102,(-0.035083274331678405+0.049616058432713266j),(1835.7379346428697+8.572664201339515j),(0.9993279755460133-0.04162278022877198j),439,2.6417233560090705,2.628622100555036e-5,1,8
64107,116750,250,44100,0.0721320769652281,-2.063063055404444,289.7684789962434,-4.227385838426354,0.004183610961629757,(-0.034091400265245375-0.0635673890864838j),(1820.6690497129732-26.561448587779523j),(0.9985462889079509-0.0412484339767417j),440,2.647392290249433,5.2516368187990746e-5,1,8
64269,117000,250,44100,0.0750712131391719,0.3995763304111334,295.5584199997686,5.872734486132253,0.0065069728216030995,(0.06915754559121286+0.029204810048796694j),(1857.0483219557593+36.89947903623303j),(0.9999498384882545-0.04213273383413204j),441,2.6530612244897958,0.00010543853315978943,1,8
64395,117250,250,44100,0.0711372473793094,2.3264025285001897,285.89692752953835,3.3258482752831364,0.005311760489141359,(-0.04878094622229184+0.05177767134936584j),(1796.3433744213821+20.89692101716757j),(0.9996440815826814-0.04074144745445822j),442,2.6587301587301586,-4.891351835870877e-5,1,8
64460,117500,250,44100,0.0976334662604097,-1.831889542060992,295.149010470504,-4.380581956482412,0.0076252206044466544,(-0.02520279742069608-0.09432450761172265j),(1854.4759260168644-27.524008185866293j),(0.9984925805419207-0.04201298619035755j),443,2.6643990929705215,0.03293584978622977,1,8
64695,118000,250,44100,0.1001787516240838,2.4433131004017863,299.444189304674,-0.0351005663327496,0.009328191825303532,(-0.0767318544048709+0.06440500598982632j),(1881.4633305594302-0.22054336265561533j),(0.9990850516158617-0.04265041290761585j),445,2.675736961451247,0.0007252775921207107,1,8
64844,118250,250,44100,0.1155451420368357,-1.7224215191934984,303.5461668171069,-0.0217828374300168,0.012415229126192778,(-0.017452501842504117-0.11421948182227909j),(1907.2368153959296-0.13686560408896342j),(0.9990618503670146-0.043234385662640866j),446,2.68140589569161,3.0368374415400685e-7,1,8
65001,118500,250,44100,0.0993238861795958,0.1165792597070931,294.8838592579876,1.3812851074770474,0.009646090327983345,(0.09864970849402677+0.011552894869289725j),(1852.8099318142006+8.67887029232576j),(0.9993141942970746-0.04200973823534035j),447,2.687074829931973,0.0024145978959307724,1,8
65116,118750,250,44100,0.1020809873511798,2.148049970127321,294.50531790946985,1.776780871135379,0.010335745643222169,(-0.05570811090776158+0.08554024992762338j),(1850.4314863750342+11.163843463595558j),(0.999372770222944-0.04195820637816625j),448,2.6927437641723357,-0.0028631714380988253,1,8
65223,119000,250,44100,0.1069749402320822,-2.085715106736309,293.8116570129579,1.482529246403523,0.0112303821972942,(-0.05268132431626211-0.09310379103958319j),(1846.073086421905+9.315005978466639j),(0.9993350153168881-0.04185768336363974j),449,2.6984126984126986,-0.00017344666649325225,1,8
65330,119250,250,44100,0.1104967339277427,0.1493837595149768,296.73686992446073,3.9291351476842182,0.01310508133084395,(0.10926612959353466+0.01644509447668987j),(1864.4527412078319+24.687484229852377j),(0.9996658884865758-0.04228891338309419j),450,2.704081632653061,0.0014793944389469749,1,8
65396,119500,250,44100,0.1376497879716561,2.131480625770489,296.963747383152,-1.4538622812961566,0.01675452416086705,(-0.07319745640839151+0.1165744247422372j),(1865.878254322811-9.134886124502605j),(0.9988981250450533-0.042288781419555124j),451,2.709750566893424,-0.003793713325262632,1,8
65510,119750,250,44100,0.1288746987458032,-2.161569616748908,295.9016085625964,-0.5138391382547476,0.015178527955486631,(-0.07178364725472075-0.10703175212819492j),(1859.2046392913107-3.22854652373605j),(0.9990383059755277-0.04214326243727191j),452,2.7154195011337867,0.00017611863637318942,1,8
65796,120250,250,44100,0.131141026960385,1.9464402121414888,294.8815097385938,1.8453500278858737,0.017100488337261306,(-0.04811191751334889+0.12199677186472252j),(1852.7951693484667+11.594676181815963j),(0.9993802832482935-0.0420121813866928j),453,2.7267573696145124,-0.0007858543156548352,1,8
